Source,Target,Weight,Book,vader
yamun,sindhu,1,6,0.6808
yamun,sona,1,6,0.6808
yamun,mahi,1,6,0.6808
yamun,kalamahi,1,6,0.6808
yamuna,sarasvati,1,6,0.5859
yamuna,sindhu,1,6,0.5859
yamuna,sona,1,6,0.5859
yamuna,mahi,1,6,0.5859
yamuna,kalamahi,1,6,0.5859
sarasvati,sindhu,1,6,0.0
sarasvati,sona,1,6,0.0
sarasvati,mahi,1,6,0.0
sarasvati,kalamahi,1,6,0.0
sindhu,sona,1,6,0.0
sindhu,mahi,1,6,0.0
sindhu,kalamahi,1,6,0.0
sona,mahi,2,6,0.0
sona,kalamahi,2,6,0.0
mahi,kalamahi,1,6,0.0
mandar,yavadwipa,1,6,0.5574
garud,kailasa,1,6,0.7964
garud,mandehas,1,6,0.7964
kailasa,mandehas,1,6,0.8555
saumanas,vishnu,1,6,0.0
vishnu,meru,1,6,0.0
sudarsandwip,ravan,1,6,0.6486
nila,jambavan,1,6,0.8271
jambavan,hanuman,1,6,0.8779
jambavan,angad,1,6,0.8779
hanuman,angad,3,6,0.23689999999999997
angad,vindhya,4,6,-0.31744999999999995
vindhya,narmada,1,6,0.4588
narmada,mekhal,1,6,0.765
narmada,utkal,1,6,0.765
mekhal,utkal,1,6,0.6369
mekhal,dasarna,1,6,0.6369
mekhal,avanti,1,6,0.6369
mekhal,abravanti,1,6,0.6369
utkal,dasarna,1,6,0.6369
utkal,avanti,1,6,0.6369
utkal,abravanti,1,6,0.6369
utkal,dandak,1,6,0.6369
dasarna,avanti,1,6,0.6369
dasarna,abravanti,1,6,0.6369
dasarna,dandak,1,6,0.6369
avanti,abravanti,1,6,0.6369
avanti,dandak,1,6,0.6369
avanti,ayomukh,1,6,0.6369
abravanti,dandak,1,6,0.7964
abravanti,ayomukh,1,6,0.7964
dandak,ayomukh,1,6,0.8885
kaveri,malaya,1,6,0.9201
malaya,agastya,1,6,0.6597
agastya,tamraparni,3,6,0.5994
yaksha,indra,1,6,0.9169
suryavan,vaidyut,1,6,0.743
kunjar,agastya,1,6,0.9382
kunjar,bhogavati,1,6,0.9382
rohitas,gandharvas,1,6,0.875
sushen,sugriva,3,6,0.42460000000000003
ravan,somagiri,2,6,0.2023
ravan,sindhu,2,6,0.2023
somagiri,sindhu,1,6,0.2023
pariyatra,gandharvas,1,6,-0.1779
janak,vajra,1,6,0.5318
chakravan,visvakarma,1,6,0.3182
chakravan,panchajan,1,6,0.3182
chakravan,hayagriva,1,6,0.3182
visvakarma,panchajan,1,6,-0.1779
visvakarma,hayagriva,1,6,-0.1779
visvakarma,vishnu,1,6,-0.1779
panchajan,hayagriva,1,6,-0.2481
panchajan,vishnu,1,6,-0.2481
hayagriva,vishnu,1,6,-0.2481
visvas,vasus,1,6,0.2732
visvas,meru,1,6,0.2732
vasus,meru,1,6,0.2732
varun,meru,1,6,0.0
varun,asta,1,6,0.0
savarni,brahma,1,6,0.5423
janak,soma,1,6,0.0258
janak,kala,1,6,0.0258
soma,kala,1,6,-0.0258
kala,sudarsan,1,6,0.2732
sudarsan,devasakha,1,6,0.3612
kailasa,kuvera,1,6,0.6124
apsarases,vaisravan,1,6,0.6369
vaisravan,guhyakas,1,6,0.7096
somagiri,brahma,1,6,-0.4404
brahma,rudra,1,6,0.6124
hanuman,wind-god,1,6,0.6249
hanuman,vinata,1,6,0.6249
wind-god,angad,1,6,0.6249
wind-god,tara,1,6,0.6249
wind-god,vinata,1,6,0.6249
angad,tara,2,6,0.4088
angad,vinata,1,6,0.8176
angad,sushen,1,6,0.8176
tara,vinata,1,6,0.886
tara,sushen,1,6,0.886
vinata,sushen,1,6,0.7579
ravan,rama,1,6,-0.9081
rama,mayavi,1,6,0.5267
sugriva,mayavi,1,6,0.25
sugriva,malaya,1,6,0.25
bali,mayavi,5,6,-0.61052
bali,malaya,5,6,-0.61052
mayavi,malaya,1,6,-0.765
meru,bali,1,6,-0.631
meru,hanuman,1,6,-0.631
hanuman,matanga,1,6,0.7579
sita,sugriva,1,6,0.6249
prasravan,sugriva,1,6,0.4215
prasravan,vinata,1,6,0.4215
vinata,satabali,1,6,-0.25
satabali,sugriva,1,6,0.0
satabali,sushen,1,6,0.0
sushen,rama,1,6,0.0
hanuman,vindhya,1,6,-0.296
tara,vindhya,1,6,-0.296
rama,gandhamadan,2,6,-0.0258
angad,hanuman,2,6,-0.31245
tara,hanuman,1,6,0.0
maya,danav,1,6,0.1779
brahma,usanas,2,6,0.836
indra,hema,1,6,0.875
indra,brahma,1,6,0.875
hema,brahma,1,6,0.9169
merusavarni,svayamprabha,1,6,0.836
dandak,ravan,1,6,0.5267
ravan,sugriva,1,6,0.6808
vindhya,prasravan,1,6,0.5423
bali,raghu,1,6,0.0
raghu,sugriva,1,6,-0.128
rama,sita,11,6,0.43053636363636355
indra,sukra,2,6,0.4404
angad,sugriva,4,6,0.9129
raghu,ruma,1,6,0.9413
hanuman,yama,1,6,-0.4215
yama,sita,1,6,-0.4215
yama,raghu,1,6,-0.4215
sita,raghu,1,6,-0.4215
raghu,jatayus,2,6,-0.9214
jatayus,ravan,6,6,-0.28021666666666667
lakshman,jatayus,2,6,0.44895
angad,riksharajas,1,6,0.9403
riksharajas,bali,1,6,0.9694
riksharajas,sugriva,1,6,0.9694
bali,dasaratha,3,6,0.9432
sugriva,dasaratha,4,6,0.9432
dasaratha,sita,3,6,0.6861
sita,lakshman,1,6,0.7845
sita,jatayus,1,6,0.7845
jatayus,dasaratha,1,6,0.5647
vindhya,sampati,1,6,-0.6249
sampati,angad,2,6,0.0
sampati,jatayus,2,6,0.0
angad,jatayus,1,6,0.6808
rama,vishnu,3,6,0.2023
rama,asurs,4,6,0.01615000000000001
vishnu,asurs,1,6,0.2023
lanka,visvakarma,1,6,0.4939
visvakarma,sita,1,6,0.7906
vainateya,vinata,1,6,-0.8402
vinata,suparna,1,6,-0.4588
videhan,varun,1,6,0.6249
lakshman,sampati,1,6,0.7579
suparsva,gandharvas,1,6,0.5106
sampati,bali,1,6,0.0
matarisva,jatayus,1,6,0.8555
janasthan,vindhya,1,6,-0.6486
rama,ravan,2,6,-0.1566
lakshman,ravan,1,6,-0.4614
indra,angad,1,6,0.0
angad,jambavan,3,6,0.44040000000000007
prahlada,vishnu,1,6,-0.5346
lanka,jambavan,2,6,0.1806
sugriva,arishtanemi,1,6,0.8807
rama,arishtanemi,1,6,0.7783
punjikasthala,anjana,1,6,0.7964
brahma,wind-god,1,6,-0.3818
brahma,indra,1,6,-0.3818
narayan,wind-god,1,6,0.5106
svayambhu,indra,1,6,0.743
rama,ravan,9,6,-0.13517777777777776
raghu,rama,3,6,0.3058666666666667
raghu,mainaka,4,6,0.8625
mainaka,asurs,2,6,0.7003
hanuman,rama,6,6,0.5535333333333333
wind-god,surasa,1,6,-0.0258
brahma,hanuman,3,6,0.3182
brahma,rama,3,6,0.3182
dandak,ravan,2,6,0.3695
dandak,sita,1,6,0.5859
dandak,rama,2,6,0.5859
sita,rama,7,6,0.321
dasaratha,sita,2,6,-0.1591
daksha,brahma,1,6,0.7177
garud,gandharva,1,6,0.5994
gandharva,indra,1,6,0.7717
lamba,lanka,1,6,0.743
lanka,ravan,2,6,-0.1706
sita,ravan,1,6,-0.5859
prahasta,kumbhakarna,1,6,0.0
wind-god,visvakarma,1,6,0.4939
indra,airavat,1,6,0.4767
indra,raghu,1,6,0.5106
ravan,rama,2,6,-0.4617
angad,jambavan,1,6,0.6639
lakshman,bharat,1,6,-0.8316
lakshman,satrughna,1,6,-0.8316
bharat,satrughna,1,6,-0.9819
satrughna,sugriva,1,6,-0.8979
ruma,tara,1,6,-0.9287
ruma,angad,1,6,-0.9287
tara,angad,1,6,-0.9246
vasus,adityas,1,6,0.9014
vasus,asvins,1,6,0.9014
adityas,asvins,1,6,0.9014
sita,lakshman,1,6,0.4019
rama,lakshman,6,6,-0.19025000000000003
ganga,bali,1,6,0.0
ganga,viradha,1,6,0.0
bali,viradha,1,6,-0.4939
bali,janasthan,1,6,-0.4939
bali,ikshvaku,1,6,-0.4939
viradha,janasthan,1,6,-0.4939
viradha,ikshvaku,1,6,-0.4939
janasthan,ikshvaku,1,6,-0.4939
mithila,dasaratha,1,6,-0.0772
rama,vedas,1,6,0.5106
asoka,indra,1,6,0.7096
hiranyakasipu,indra,1,6,0.9274
rama,sachi,3,6,0.7003
pulastya,brahma,3,6,0.7003
pulastya,visravas,4,6,0.7270500000000001
brahma,visravas,2,6,0.8271
visravas,ravan,2,6,0.8172
vikata,nagas,1,6,-0.5859
vikata,gandharvas,1,6,-0.5859
nagas,gandharvas,1,6,0.0772
rama,sita,10,6,0.5697300000000001
ikshvaku,sita,1,6,-0.8126
raghu,ravan,1,6,0.6369
rama,kausalya,2,6,0.6351
rama,sumitra,2,6,0.6351
kausalya,sumitra,1,6,-0.3678
sita,trijata,2,6,0.1655
ravan,lakshman,4,6,0.0
kumbhakarna,lanka,1,6,0.0
rama,raghu,4,6,0.24765
janak,rama,3,6,0.3092
janak,dasaratha,2,6,0.2023
janak,ikshvaku,2,6,0.2023
dasaratha,ikshvaku,2,6,0.59405
sugriva,bali,6,6,0.1818
bali,sampati,2,6,0.34
rudras,rohini,1,6,0.8821
arundhati,vasishtha,1,6,0.25
ravan,janak,2,6,-0.765
janak,sita,1,6,0.8591
rama,dasaratha,5,6,0.75528
sita,dasaratha,1,6,0.5789
sita,ikshvaku,1,6,0.5789
dasaratha,dandak,1,6,0.34
ikshvaku,rama,1,6,0.34
ikshvaku,dandak,1,6,0.34
ikshvaku,sumitra,1,6,0.34
dandak,sumitra,1,6,0.1531
sumitra,ravan,1,6,0.1531
sumitra,lanka,1,6,0.1531
lanka,rama,1,6,-0.7003
lakshman,rama,5,6,0.33364000000000005
vaisravan,vishnu,1,6,0.9607
sugriva,hanuman,4,6,0.14710000000000004
sugriva,rama,4,6,0.123475
bali,sugriva,2,6,-0.47085
bharat,sugriva,1,6,-0.2406
indra,sachi,2,6,-0.5267
meru,mandar,1,6,0.0
meru,prasravan,1,6,0.0
mandar,prasravan,1,6,0.7717
prasravan,indra,1,6,0.765
prasravan,airavat,1,6,0.765
ravan,vibhishan,5,6,0.31182
prasravan,raghu,2,6,-0.1909
mandar,meru,1,6,-0.509
rama,chitrakuta,5,6,0.7096
sita,hanuman,2,6,0.2732
indra,kuvera,2,6,-0.3612
indra,rama,2,6,-0.3612
kuvera,rama,1,6,-0.3612
dasaratha,lakshman,1,6,0.5242
dasaratha,rama,1,6,0.5242
dasaratha,kosal,1,6,0.5242
lakshman,kosal,1,6,0.5242
kosal,hanuman,1,6,-0.5423
kosal,wind-god,1,6,-0.5423
wind-god,ravan,1,6,-0.8689
thousand-eyed,hanuman,1,6,0.4767
wind-god,meru,1,6,-0.765
meru,kosal,1,6,-0.765
sugriva,lanka,1,6,0.5267
lanka,raghu,3,6,0.3962666666666667
ravan,raghu,1,6,-0.3412
jambumali,prahasta,5,6,0.9118
jambumali,ravan,5,6,0.9118
prahasta,ravan,2,6,0.9477
prahasta,indra,2,6,0.9477
ravan,indra,2,6,0.8555
indra,gandharvas,1,6,0.6701
indra,nagas,1,6,0.6701
gandharvas,nagas,1,6,0.6701
yupaksha,virupaksha,1,6,-0.9313
ravan,aksha,1,6,-0.34
hanuman,aksha,1,6,-0.6124
asurs,jambumali,1,6,0.0
hanuman,nandi,1,6,-0.0772
nandi,kailasa,1,6,-0.7059
kailasa,bali,1,6,-0.7059
indra,lanka,2,6,0.7964
vishnu,yama,2,6,0.296
kuvera,vishnu,1,6,-0.1027
yaksha,rama,1,6,0.2732
yaksha,bali,1,6,0.2732
ravan,lanka,1,6,-0.5574
hanuman,wind-god,1,6,-0.765
hanuman,lanka,1,6,-0.765
wind-god,lanka,1,6,-0.6182
yaksha,gandharva,1,6,-0.4588
jambavan,wind-god,2,6,0.9451
hanuman,jambavan,1,6,0.1027
hanuman,angad,1,6,0.1027
nandan,dadhimukh,1,6,0.4404
dadhimukh,sugriva,4,6,0.8402
dadhimukh,angad,4,6,0.8402
sugriva,angad,4,6,0.0
raghu,angad,1,6,0.0
raghu,hanuman,1,6,0.0
angad,hanuman,1,6,0.8074
angad,rama,1,6,0.8074
hanuman,sita,1,6,0.8641
sita,janak,2,6,0.8402
videha,hanuman,1,6,0.7003
svayambhu,indra,1,7,0.743
rama,ravan,9,7,-0.13517777777777776
raghu,rama,3,7,0.3058666666666667
raghu,mainaka,4,7,0.8625
mainaka,asurs,2,7,0.7003
hanuman,rama,6,7,0.5535333333333333
wind-god,surasa,1,7,-0.0258
brahma,hanuman,3,7,0.3182
brahma,rama,3,7,0.3182
dandak,ravan,2,7,0.3695
dandak,sita,1,7,0.5859
dandak,rama,2,7,0.5859
sita,rama,7,7,0.321
dasaratha,sita,2,7,-0.1591
daksha,brahma,1,7,0.7177
garud,gandharva,1,7,0.5994
gandharva,indra,1,7,0.7717
lamba,lanka,1,7,0.743
lanka,ravan,2,7,-0.1706
sita,ravan,1,7,-0.5859
prahasta,kumbhakarna,1,7,0.0
wind-god,visvakarma,1,7,0.4939
indra,airavat,1,7,0.4767
indra,raghu,1,7,0.5106
ravan,rama,2,7,-0.4617
angad,jambavan,1,7,0.6639
lakshman,bharat,1,7,-0.8316
lakshman,satrughna,1,7,-0.8316
bharat,satrughna,1,7,-0.9819
satrughna,sugriva,1,7,-0.8979
ruma,tara,1,7,-0.9287
ruma,angad,1,7,-0.9287
tara,angad,1,7,-0.9246
vasus,adityas,1,7,0.9014
vasus,asvins,1,7,0.9014
adityas,asvins,1,7,0.9014
sita,lakshman,1,7,0.4019
rama,lakshman,6,7,-0.19025000000000003
ganga,bali,1,7,0.0
ganga,viradha,1,7,0.0
bali,viradha,1,7,-0.4939
bali,janasthan,1,7,-0.4939
bali,ikshvaku,1,7,-0.4939
viradha,janasthan,1,7,-0.4939
viradha,ikshvaku,1,7,-0.4939
janasthan,ikshvaku,1,7,-0.4939
mithila,dasaratha,1,7,-0.0772
rama,vedas,1,7,0.5106
asoka,indra,1,7,0.7096
hiranyakasipu,indra,1,7,0.9274
rama,sachi,3,7,0.7003
pulastya,brahma,3,7,0.7003
pulastya,visravas,4,7,0.7270500000000001
brahma,visravas,2,7,0.8271
visravas,ravan,2,7,0.8172
vikata,nagas,1,7,-0.5859
vikata,gandharvas,1,7,-0.5859
nagas,gandharvas,1,7,0.0772
rama,sita,10,7,0.5697300000000001
ikshvaku,sita,1,7,-0.8126
raghu,ravan,1,7,0.6369
rama,kausalya,2,7,0.6351
rama,sumitra,2,7,0.6351
kausalya,sumitra,1,7,-0.3678
sita,trijata,2,7,0.1655
ravan,lakshman,4,7,0.0
kumbhakarna,lanka,1,7,0.0
rama,raghu,4,7,0.24765
janak,rama,3,7,0.3092
janak,dasaratha,2,7,0.2023
janak,ikshvaku,2,7,0.2023
dasaratha,ikshvaku,2,7,0.59405
sugriva,bali,6,7,0.1818
bali,sampati,2,7,0.34
rudras,rohini,1,7,0.8821
arundhati,vasishtha,1,7,0.25
ravan,janak,2,7,-0.765
janak,sita,1,7,0.8591
rama,dasaratha,5,7,0.75528
sita,dasaratha,1,7,0.5789
sita,ikshvaku,1,7,0.5789
dasaratha,dandak,1,7,0.34
ikshvaku,rama,1,7,0.34
ikshvaku,dandak,1,7,0.34
ikshvaku,sumitra,1,7,0.34
dandak,sumitra,1,7,0.1531
sumitra,ravan,1,7,0.1531
sumitra,lanka,1,7,0.1531
lanka,rama,1,7,-0.7003
lakshman,rama,5,7,0.33364000000000005
vaisravan,vishnu,1,7,0.9607
sugriva,hanuman,4,7,0.14710000000000004
sugriva,rama,4,7,0.123475
bali,sugriva,2,7,-0.47085
bharat,sugriva,1,7,-0.2406
indra,sachi,2,7,-0.5267
meru,mandar,1,7,0.0
meru,prasravan,1,7,0.0
mandar,prasravan,1,7,0.7717
prasravan,indra,1,7,0.765
prasravan,airavat,1,7,0.765
ravan,vibhishan,5,7,0.31182
prasravan,raghu,2,7,-0.1909
mandar,meru,1,7,-0.509
rama,chitrakuta,5,7,0.7096
sita,hanuman,2,7,0.2732
indra,kuvera,2,7,-0.3612
indra,rama,2,7,-0.3612
kuvera,rama,1,7,-0.3612
dasaratha,lakshman,1,7,0.5242
dasaratha,rama,1,7,0.5242
dasaratha,kosal,1,7,0.5242
lakshman,kosal,1,7,0.5242
kosal,hanuman,1,7,-0.5423
kosal,wind-god,1,7,-0.5423
wind-god,ravan,1,7,-0.8689
thousand-eyed,hanuman,1,7,0.4767
wind-god,meru,1,7,-0.765
meru,kosal,1,7,-0.765
sugriva,lanka,1,7,0.5267
lanka,raghu,3,7,0.3962666666666667
ravan,raghu,1,7,-0.3412
jambumali,prahasta,5,7,0.9118
jambumali,ravan,5,7,0.9118
prahasta,ravan,2,7,0.9477
prahasta,indra,2,7,0.9477
ravan,indra,2,7,0.8555
indra,gandharvas,1,7,0.6701
indra,nagas,1,7,0.6701
gandharvas,nagas,1,7,0.6701
yupaksha,virupaksha,1,7,-0.9313
ravan,aksha,1,7,-0.34
hanuman,aksha,1,7,-0.6124
asurs,jambumali,1,7,0.0
hanuman,nandi,1,7,-0.0772
nandi,kailasa,1,7,-0.7059
kailasa,bali,1,7,-0.7059
indra,lanka,2,7,0.7964
vishnu,yama,2,7,0.296
kuvera,vishnu,1,7,-0.1027
yaksha,rama,1,7,0.2732
yaksha,bali,1,7,0.2732
ravan,lanka,1,7,-0.5574
hanuman,wind-god,1,7,-0.765
hanuman,lanka,1,7,-0.765
wind-god,lanka,1,7,-0.6182
yaksha,gandharva,1,7,-0.4588
jambavan,wind-god,2,7,0.9451
hanuman,jambavan,1,7,0.1027
hanuman,angad,1,7,0.1027
nandan,dadhimukh,1,7,0.4404
dadhimukh,sugriva,4,7,0.8402
dadhimukh,angad,4,7,0.8402
sugriva,angad,4,7,0.0
raghu,angad,1,7,0.0
raghu,hanuman,1,7,0.0
angad,hanuman,1,7,0.8074
angad,rama,1,7,0.8074
hanuman,sita,1,7,0.8641
sita,janak,2,7,0.8402
videha,hanuman,1,7,0.7003
